"album"|"album_url"
"Probot"|"https://is3-ssl.mzstatic.com/image/thumb/Music20/v4/c6/24/1e/c6241e82-fbfe-4b87-5726-30e7ebe5de68/source/512x512.jpg"
"Buried in Violence"|"https://is3-ssl.mzstatic.com/image/thumb/Music69/v4/79/65/05/7965058f-ff48-3cab-de58-e680fd5ac028/source/512x512.jpg"
"Cleansing"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/17/dc/38/17dc389c-d0ac-6514-ddd6-41ea561b77e0/source/512x512.jpg"
"Beg to Differ"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/88/a8/5a/88a85a00-8538-96ec-f587-06965b112af9/source/512x512.jpg"
"Prove You Wrong"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/af/08/a1/af08a1a8-ed8f-6466-adc2-5bbb556848dc/source/512x512.jpg"
"Carved Into Stone"|"https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/07/0d/2d/070d2d46-6cb6-0a8a-74e1-f0b9a2944532/source/512x512.jpg"
"Scorpio Rising"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/a5/c4/42/a5c44211-de37-bdc0-3a79-bd98c5d20996/source/512x512.jpg"
"X - No Absolutes"|"https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/76/26/3e/76263ea4-ee31-b886-3d6a-c2ad0f3b031b/source/512x512.jpg"
"Ruining Lives"|"https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/cc/ed/b7/ccedb798-463c-6641-14b0-f8eb0112c554/source/512x512.jpg"
"Continuum"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/f0/bd/ee/f0bdee56-1d6b-5de1-fca3-b97dea4c04ef/source/512x512.jpg"
"Catalyst"|"https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/36/0a/77/360a77cb-4795-bb19-a10e-46b771cb92a1/source/512x512.jpg"
"Trinity"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/54/ce/7f/54ce7f1f-bdbd-6fc8-df90-f0fdc8e3c3b8/source/512x512.jpg"
"The Enemy Inside"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/cd/6a/c3/cd6ac318-629d-dff9-b5f3-003ef8842e67/source/512x512.jpg"
"The Tragedy Of Innocence"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/33/b8/e2/33b8e2d0-9925-6466-8b85-b0df6650ef5d/source/512x512.jpg"
"Into the Everflow"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/e1/0c/a6/e10ca67b-8952-ec24-58c9-b4bbcea92fe5/source/512x512.jpg"
"The God-Shaped Void"|"https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/14/ea/df/14eadffc-db3b-df7c-7bcc-0fdf67829974/source/512x512.jpg"
"Mosquito"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/72/6d/ca/726dca4e-4163-c884-d192-130827215efb/source/512x512.jpg"
"A Social Grace"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/58/eb/d7/58ebd729-ea68-015c-2881-7f35b9aad629/source/512x512.jpg"
"Bleeding"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/a2/b5/80/a2b580b8-5a10-a186-7a5e-2f52a1e8397a/source/512x512.jpg"
"Funerary"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/2b/6b/58/2b6b5845-79cc-9547-2ee5-041eeb722e49/source/512x512.jpg"
"Martyr Immortal"|"https://is2-ssl.mzstatic.com/image/thumb/Music127/v4/a4/ed/06/a4ed0698-ac90-f63f-663e-28adb09223d9/source/512x512.jpg"
"House of Dementia"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/d1/2a/1c/d12a1c75-2784-7a19-9294-4083f2697589/source/512x512.jpg"
"The Pleasure In Suffering"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/68/7b/3d/687b3d3e-a32e-aeba-0403-6d2e6413498e/source/512x512.jpg"
"Blood Fetish"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/f0/45/d9/f045d912-ace7-fd3a-41eb-b2e1c9911ab2/source/512x512.jpg"
"Paraphiliac Perversions"|"https://is4-ssl.mzstatic.com/image/thumb/Music60/v4/42/27/48/42274888-d5e9-4752-c243-45fb074d0aa0/source/512x512.jpg"
"Collection of Butchery"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/3f/da/a0/3fdaa053-b639-55ed-510e-968e4280cf7a/source/512x512.jpg"
"Feast of Iniquity"|"https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/79/aa/e5/79aae528-3061-3def-9a7d-30ae4cab002c/source/512x512.jpg"
"Unholy Requiem"|"https://is3-ssl.mzstatic.com/image/thumb/Music118/v4/b9/f0/2d/b9f02d0c-4576-a050-4747-f220260ad6ab/source/512x512.jpg"
"Sermon of Mockery (Extended Edition)"|"https://is4-ssl.mzstatic.com/image/thumb/Music22/v4/8d/0b/8d/8d0b8d21-8ec8-6d37-564e-ef69e744d45f/source/512x512.jpg"
"The Burden of Sorrow - Single"|"https://is2-ssl.mzstatic.com/image/thumb/Music2/v4/64/24/9e/64249e4c-a8d6-7836-625a-9230114994ee/source/512x512.jpg"
"An Excellent Servant but a Terrible Master"|"https://is2-ssl.mzstatic.com/image/thumb/Music71/v4/ac/46/e2/ac46e2f6-0d5e-dc02-699f-48ae1184fb0a/source/512x512.jpg"
"What Passes For Survival"|"https://is3-ssl.mzstatic.com/image/thumb/Music118/v4/ff/0d/d2/ff0dd251-227c-fc83-d533-e7bad06f2e96/source/512x512.jpg"
"Fever Kingdoms"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/24/c8/2c/24c82c82-e549-a3e5-090a-f21eab6a747c/source/512x512.jpg"
"The Mother of Virtues"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/78/73/51/78735132-85eb-28e2-33cc-80041a931f67/source/512x512.jpg"
"Growth Without End - EP"|"https://is5-ssl.mzstatic.com/image/thumb/Music1/v4/2a/1b/ca/2a1bca4a-67f9-4260-a43b-a148759ceba0/source/512x512.jpg"
"When the Mirror Cracks"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/74/a8/b2/74a8b238-f5da-7a7f-ad4d-84f2d92291fd/source/512x512.jpg"
"Steel the Light"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/d4/4d/f5/d44df5b2-b5ed-075d-5f53-d9dae5f39be4/source/512x512.jpg"
"Alive and Well"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/c9/f0/3c/c9f03c6f-41fc-82e3-dae1-9fd5138f1427/source/512x512.jpg"
"Metal Health (Bonus Track Version)"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/d1/d1/1f/d1d11f8c-c51f-80f9-6921-5c30e18c98aa/source/512x512.jpg"
"Condition Critical"|"https://is3-ssl.mzstatic.com/image/thumb/Music118/v4/fc/7e/b3/fc7eb346-4a9c-2d97-a6a8-5ca800c8750d/source/512x512.jpg"
"Road Rage"|"https://is4-ssl.mzstatic.com/image/thumb/Music127/v4/a7/a7/bf/a7a7bf29-91fd-73cd-8860-458251989cd7/source/512x512.jpg"
"QR III"|"https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/69/ba/aa/69baaae4-f7bd-cc9c-fc8d-75302e572c59/source/512x512.jpg"
"Technical Difficulties"|"https://is2-ssl.mzstatic.com/image/thumb/Music69/v4/69/c1/7e/69c17ef5-5f0e-206a-5b3e-28566a23152f/source/512x512.jpg"
"Street Lethal (feat. Paul Gilbert)"|"https://is4-ssl.mzstatic.com/image/thumb/Music69/v4/70/21/da/7021da59-1777-f58c-3c40-7c8ca6770254/source/512x512.jpg"
"Second Heat"|"https://is4-ssl.mzstatic.com/image/thumb/Music69/v4/f3/c3/07/f3c3079f-6a24-3d42-165d-ca42b58ff6e3/source/512x512.jpg"
"Extreme Volume (Live)"|"https://is5-ssl.mzstatic.com/image/thumb/Music22/v4/a5/c9/a2/a5c9a2e0-d479-37af-71bc-ecccbcd74b37/source/512x512.jpg"
"Getting Heavier"|"https://is5-ssl.mzstatic.com/image/thumb/Music6/v4/d2/06/86/d2068617-0588-d1ab-1c59-12c3edbd9982/source/512x512.jpg"
"Superheroes"|"https://is5-ssl.mzstatic.com/image/thumb/Music62/v4/dc/a6/f1/dca6f184-9a18-2a22-a797-aa2c46b5623b/source/512x512.jpg"
"Requiem for the Innocent"|"https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/c8/81/18/c88118ee-ed3a-13d6-65bb-92c309ed4bf9/source/512x512.jpg"
"Rage of Angels"|"https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/38/2b/08/382b08ef-1862-1fc9-d139-22683ac46e09/source/512x512.jpg"
"Doomed to Destroy, Destined to Die"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/a7/90/2b/a7902b2b-1cdf-121b-937a-3a1c81df1ac1/source/512x512.jpg"
"No Epitaphs"|"https://is5-ssl.mzstatic.com/image/thumb/Music7/v4/7a/9b/28/7a9b285d-33fd-7dd3-8b7c-8748f77424fe/source/512x512.jpg"
"Enders Door"|"https://is5-ssl.mzstatic.com/image/thumb/Music117/v4/cc/21/ee/cc21ee0f-0243-7777-94d0-d6e530fd7238/source/512x512.jpg"
"Evil Invaders"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/07/06/89/070689c6-444f-544a-5d69-94e78c8015a3/source/512x512.jpg"
"Open Hostility (Deluxe)"|"https://is1-ssl.mzstatic.com/image/thumb/Music3/v4/dc/86/34/dc863462-075b-7243-7200-ff31ee7cc3d4/source/512x512.jpg"
"Violent Restitution (Deluxe)"|"https://is2-ssl.mzstatic.com/image/thumb/Music5/v4/3d/5a/24/3d5a24e8-637f-e632-38d7-b2d3d93430ac/source/512x512.jpg"
"Malicious Intent"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/a7/ec/9a/a7ec9a04-f7d0-7625-fdfc-9016abcc83e1/source/512x512.jpg"
"Decibels"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/e5/2f/80/e52f8030-2f1d-4b12-50d6-6ae2928ee2ed/source/512x512.jpg"
"Shotgun Justice (Deluxe)"|"https://is3-ssl.mzstatic.com/image/thumb/Music3/v4/2b/2c/98/2b2c9843-d5d5-5a4c-873e-d5defaef244c/source/512x512.jpg"
"Armed and Dangerous (Reissue)"|"https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/a7/bd/87/a7bd87e0-9608-f1a9-64d3-e020289d763b/source/512x512.jpg"
"Fortifications of the Pale Architect"|"https://is1-ssl.mzstatic.com/image/thumb/Music3/v4/47/c3/ea/47c3ea60-876d-c579-b8c1-fada5e548fd2/source/512x512.jpg"
"Blue Flame Cavalry"|"https://is2-ssl.mzstatic.com/image/thumb/Music5/v4/7e/dc/37/7edc37e2-bd9d-8e8d-5570-0a0381e68784/source/512x512.jpg"
"Summon the Stone Throwers"|"https://is5-ssl.mzstatic.com/image/thumb/Music5/v4/dd/08/b9/dd08b93d-94f3-3879-6fd9-19b37feb227b/source/512x512.jpg"
"Wyrd BiÐ Ful Ar‘d (The History of the Saxons)"|"https://is2-ssl.mzstatic.com/image/thumb/Music122/v4/f6/84/e1/f684e161-3d27-e7e3-6d77-c2c016a6ba29/source/512x512.jpg"
"Born a Rebel"|"https://is4-ssl.mzstatic.com/image/thumb/Music1/v4/bb/19/75/bb1975e7-2003-f7b3-8cdf-eb297d0fa80c/source/512x512.jpg"
"Rebellion (The Clans Are Marching)"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/9c/bf/e5/9cbfe5a1-b2f6-fe59-9793-8f5aa88a19e4/source/512x512.jpg"
"Respect Is Reciprocal"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/bb/44/a3/bb44a31f-ced7-f679-bb2a-ca5c6ede2a0b/source/512x512.jpg"
"Behind Enemy Lines (Remastered)"|"https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/c8/87/75/c8877561-5634-2ff8-3032-bfdef0d4ad9c/source/512x512.jpg"
"Only Ghosts (Deluxe Version)"|"https://is1-ssl.mzstatic.com/image/thumb/Music18/v4/56/d6/8d/56d68dd9-13d0-4407-03c2-e3e753a56780/source/512x512.jpg"
"Murder the Mountains (Deluxe Version)"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/08/48/7c/08487cef-cdb7-599a-1e18-adf706c478eb/source/512x512.jpg"
"Red Fang"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/60/cf/a2/60cfa266-f753-bd05-bcae-6e76e70d5246/source/512x512.jpg"
"Whales and Leeches (Deluxe Version)"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/cc/4c/3c/cc4c3ca1-92f5-f0c8-1969-e3089c54f47c/source/512x512.jpg"
"First Degree - EP"|"https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/21/6c/ff/216cffb6-117d-8632-bcdc-f92e5c49ad36/source/512x512.jpg"
"Embrace the Fire"|"https://is4-ssl.mzstatic.com/image/thumb/Music3/v4/d3/d8/55/d3d855fb-6cd2-4ba1-94ae-60c02016a887/source/512x512.jpg"
"Heritage of Abomination"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/67/f7/f1/67f7f1bd-f2d8-2849-30ed-14f3dd9e8398/source/512x512.jpg"
"Horrified"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/eb/ec/5b/ebec5b3a-1e37-3936-81e0-81702fb253e1/source/512x512.jpg"
"Salvation's Answer"|"https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/f1/0e/33/f10e3340-bbcc-8326-d24b-f0bcbfdafe22/source/512x512.jpg"
"Release Revelation"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/82/8f/4e/828f4e6a-b821-0fed-ea36-5b34f832fb34/source/512x512.jpg"
"Existence Is Futile (Bonus Track Version)"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/4d/47/6e/4d476ef5-8d49-ffba-3a6c-e760cb49201f/source/512x512.jpg"
"The Outer Ones"|"https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ad/c2/87/adc287e9-23d0-a618-cd6e-3e4a2091c28a/source/512x512.jpg"
"Great Is Our Sin"|"https://is1-ssl.mzstatic.com/image/thumb/Music20/v4/01/ee/49/01ee4987-e688-1b05-7784-eb80ce2a6a0a/source/512x512.jpg"
"Scion AV Presents - Teratogenesis - EP"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/91/a0/f5/91a0f5ff-27f1-73ae-ba1d-f1fdb4fe4d78/source/512x512.jpg"
"Deathless"|"https://is2-ssl.mzstatic.com/image/thumb/Music5/v4/2b/59/dd/2b59ddf8-2cc9-e7d3-834c-80b3cae8a88b/source/512x512.jpg"
"Empire of the Obscene (Deluxe Version)"|"https://is4-ssl.mzstatic.com/image/thumb/Music60/v4/9c/b5/68/9cb56842-837b-4851-cb40-6066788629f8/source/512x512.jpg"
"Chaos of Forms (Deluxe Version)"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/40/07/b1/4007b14d-aa58-accc-db0f-239f9924954d/source/512x512.jpg"
"To Whisper In Tongues"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/7c/69/61/7c69611c-82d8-d2e4-d605-f7c4e99019a7/source/512x512.jpg"
"Apocalypsis Damnare"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/2e/69/67/2e696759-054b-75a4-3c65-a3aa993535d4/source/512x512.jpg"
"Principia Sardonica"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/33/12/51/331251fe-09fc-46c7-85cf-2d2aa7b6aca3/source/512x512.jpg"
"Risus Ex Mortuus"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/33/12/51/331251fe-09fc-46c7-85cf-2d2aa7b6aca3/source/512x512.jpg"
"Ego Diligio Vos"|"https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/c0/60/f0/c060f064-2d88-977b-0515-971ea49309de/source/512x512.jpg"
"Vallis Ex Umbra de Mortuus"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/10/b3/3e/10b33e35-f581-d4a9-264e-fa77a774cc4d/source/512x512.jpg"
"Battle of Leningrad"|"https://is4-ssl.mzstatic.com/image/thumb/Music4/v4/5b/04/93/5b04936c-46d2-3056-b822-3762183dbfd5/source/512x512.jpg"
"Lapse of Reality"|"https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/ac/26/c6/ac26c66d-d4bb-decb-232a-f97af3ea7e7a/source/512x512.jpg"
"Embryonic Anomaly"|"https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/65/4b/c9/654bc90e-507d-4cd8-557b-afadc985fba6/source/512x512.jpg"
"Lugal Ki En (Instrumental)"|"https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/8a/61/65/8a6165e7-c55c-59a0-b2ad-5c884abb32ce/source/512x512.jpg"
"Dingir"|"https://is3-ssl.mzstatic.com/image/thumb/Music113/v4/18/ff/db/18ffdb18-ea2f-311d-6be0-2c4e4c6abba5/source/512x512.jpg"
"Ultu Ulla"|"https://is4-ssl.mzstatic.com/image/thumb/Music123/v4/d3/33/83/d333837d-cf49-5c3c-c6d7-584ea0fb46da/source/512x512.jpg"
"Birth Is Pain"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/db/68/e0/db68e033-754d-c611-d08b-950a08a5f8b2/source/512x512.jpg"
"Justice Replaced By Revenge"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/33/8f/9c/338f9c82-cfbd-d051-371c-25ee0db8d173/source/512x512.jpg"
"Scars"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/34/94/3f/34943fa5-ff30-cf1c-b75e-514ece7f7d7b/source/512x512.jpg"
"Hammer of the Witch (Deluxe Version)"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/73/3d/55/733d556c-8b9d-fdc0-09cc-b4e6f41a04f8/source/512x512.jpg"
"The Ninth Circle"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/c3/02/e3/c302e348-2f81-f688-6f83-32620cabcc1e/source/512x512.jpg"
"The Promise"|"https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/2a/ed/42/2aed42c7-ceda-0edc-ecfa-717911ce33db/source/512x512.jpg"
"Snake Church (Deluxe Version)"|"https://is4-ssl.mzstatic.com/image/thumb/Music20/v4/14/ed/79/14ed79c0-96eb-9db7-d9a2-dfa66acc43a1/source/512x512.jpg"
"Born In America"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/03/69/bd/0369bd72-7c11-fbb2-11d7-47f63caabb51/source/512x512.jpg"
"Angel Eyes (Live)"|"https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/ab/11/ce/ab11ce74-42be-b2e5-0d38-644bb4f9c9d6/source/512x512.jpg"
"Sons of Society (Bonus Edition)"|"https://is1-ssl.mzstatic.com/image/thumb/Music127/v4/83/9e/3a/839e3a16-ca74-6c13-dbb1-fd7a45606cb3/source/512x512.jpg"
"Shine On (Bonus Edition) [Live]"|"https://is1-ssl.mzstatic.com/image/thumb/Music127/v4/ba/e5/e2/bae5e2d9-eca5-038d-b557-d8e53cf6f9b7/source/512x512.jpg"
"Through the Storm (Bonus Edition)"|"https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/6d/fe/63/6dfe633f-fc61-0e47-e34a-788da4edcde1/source/512x512.jpg"
"Restless Breed"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/3b/d6/48/3bd648d7-2ea9-88b0-7b14-40851c5c0eb1/source/512x512.jpg"
"Rock City"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/b2/82/b1/b282b1ff-fc44-2062-bc73-eb9836737245/source/512x512.jpg"
"Unleash the Fire"|"https://is2-ssl.mzstatic.com/image/thumb/Music118/v4/9b/80/e1/9b80e180-e670-3a77-bff0-3e8cd0eb8edd/source/512x512.jpg"
"Narita"|"https://is3-ssl.mzstatic.com/image/thumb/Music128/v4/2d/57/d5/2d57d529-bc73-d382-7b7d-357daf59bdbb/source/512x512.jpg"
"Army of One (Bonus Edition)"|"https://is3-ssl.mzstatic.com/image/thumb/Music128/v4/75/95/e2/7595e24d-b434-6e81-2516-ff67396681e4/source/512x512.jpg"
"The Brethren of the Long House"|"https://is3-ssl.mzstatic.com/image/thumb/Music49/v4/6a/91/15/6a9115eb-9cf8-ab4c-a64d-9f0a06000a9e/source/512x512.jpg"
"Nightbreaker"|"https://is3-ssl.mzstatic.com/image/thumb/Music69/v4/bf/93/5e/bf935e5d-6cac-59b0-f05e-93aa392d82e5/source/512x512.jpg"
"The Privilege of Power"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/9d/c5/02/9dc5021f-507d-076d-097e-8a72977f393e/source/512x512.jpg"
"Fire Down Under"|"https://is4-ssl.mzstatic.com/image/thumb/Music49/v4/0f/91/c2/0f91c246-ac51-046c-62d8-bfd111ec06cc/source/512x512.jpg"
"Thundersteel"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/20/01/a1/2001a1f6-1232-77b4-bbd5-e44bf794d502/source/512x512.jpg"
"Inishmore (Bonus Edition)"|"https://is5-ssl.mzstatic.com/image/thumb/Music127/v4/a2/3c/bd/a23cbd5f-3a24-92c4-6347-72a2cd5dc2ba/source/512x512.jpg"
"...And the Dead Shall Rise"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/dd/52/3e/dd523ec0-0d03-927d-c2c7-43d355e311d2/source/512x512.jpg"
"Dreaming With the Dead"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/7f/35/b5/7f35b51c-4dd9-f051-c715-4aec77430a65/source/512x512.jpg"
"Where Owls Know My Name"|"https://is3-ssl.mzstatic.com/image/thumb/Music128/v4/de/7d/c8/de7dc836-800f-69af-654d-407714932018/source/512x512.jpg"
"Monarchy"|"https://is4-ssl.mzstatic.com/image/thumb/Music7/v4/72/e2/eb/72e2eb7b-7e73-32b2-0cc9-95929e0e1d6e/source/512x512.jpg"
"Rage of Creation"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/53/2b/74/532b7417-3f33-6493-f46d-02db360d1f58/source/512x512.jpg"
"Garden of Chaos"|"https://is4-ssl.mzstatic.com/image/thumb/Music3/v4/59/64/3e/59643e46-9ab5-162b-7c77-48f4b47d7026/source/512x512.jpg"
"Eyes of Eternity"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/65/e8/2a/65e82a32-ef0a-c3d5-5b38-490db8b69a83/source/512x512.jpg"
"Holy Hell"|"https://is5-ssl.mzstatic.com/image/thumb/Music5/v4/8c/64/66/8c646621-69e8-e653-46b6-8e7ce78eb982/source/512x512.jpg"
"Gates of Punishment"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/0f/07/a2/0f07a27e-b5bb-d58f-e432-2e3b6cdbc619/source/512x512.jpg"
"The Resting Sonata"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/48/47/b9/4847b976-28b1-5b87-d322-b8832aa8540b/source/512x512.jpg"
"Iniquitous"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/98/8a/a7/988aa727-12c3-93e7-fc0e-952658818335/source/512x512.jpg"
"Ghostmaker"|"https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/37/58/e4/3758e4f8-3068-7aab-19ca-58f5ecc29c99/source/512x512.jpg"
"Living for Death, Destroying the Rest"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/99/5f/32/995f3242-a9a7-beb2-b974-32edb8b4b9fc/source/512x512.jpg"
"Buried in the Front Yard"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/0c/44/c3/0c44c327-2e36-5a7e-630e-bcff24456a91/source/512x512.jpg"
"Voices of Omens"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/48/25/fe/4825fec7-e84e-0e73-bb52-e9226ed807e9/source/512x512.jpg"
"Rest"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/f8/ef/72/f8ef72aa-62c1-034e-a306-918620a3a3d1/source/512x512.jpg"
"If You Walk Before You Crawl You Crawl Before You Die"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/88/9c/5f/889c5faa-b868-4c18-6670-57eee7b7465a/source/512x512.jpg"
"Ravensong"|"https://is3-ssl.mzstatic.com/image/thumb/Music128/v4/24/36/f5/2436f552-f31e-d9dc-6f34-ce4f8fe47446/source/512x512.jpg"
"Darkness Visible"|"https://is5-ssl.mzstatic.com/image/thumb/Music118/v4/e1/a5/86/e1a58632-5a82-61dd-a45d-e073ef9c1bf0/source/512x512.jpg"
"The American Way"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/ee/e1/1c/eee11c38-9534-2864-3643-e11f6f2e85fa/source/512x512.jpg"
"Ignorance & Surf Nicaragua"|"https://is1-ssl.mzstatic.com/image/thumb/Music49/v4/6c/e6/14/6ce61448-017d-59dc-9930-a92ef7fc1a1e/source/512x512.jpg"
"Ignorance & Surf Nicaragua"|"https://is1-ssl.mzstatic.com/image/thumb/Music49/v4/6c/e6/14/6ce61448-017d-59dc-9930-a92ef7fc1a1e/source/512x512.jpg"
"Independent"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/bb/2a/29/bb2a298b-1668-5920-948c-c684905eb5b9/source/512x512.jpg"
"Awakening"|"https://is2-ssl.mzstatic.com/image/thumb/Music113/v4/21/94/3f/21943f2f-a3ea-3202-1b2c-22e80586b276/source/512x512.jpg"
"Heal"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/33/1c/70/331c70da-aa31-1132-f0a4-713ad06b056d/source/512x512.jpg"
"Ritual"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/8b/d7/8d/8bd78d1f-2544-3c7e-fda8-0666161cdda0/source/512x512.jpg"
"Rebellion (Remastered)"|"https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/db/97/e3/db97e385-0460-8985-ff35-7aadbe947bc3/source/512x512.jpg"
"Obsessions (Remastered)"|"https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/c2/dd/94/c2dd94c5-0588-561c-aabb-0cccec5c9c41/source/512x512.jpg"
"Wicked Generation (Remastered)"|"https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/74/de/b3/74deb32e-ce68-eedb-6a6c-0786d77d13ef/source/512x512.jpg"
"Master's Command (Remastered)"|"https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/44/3d/09/443d0966-f68f-0d70-d6f0-c9ddbe65859e/source/512x512.jpg"
"Swallowed in Black"|"https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/76/c7/d8/76c7d8cb-1066-09a0-8fed-27055d8000b8/source/512x512.jpg"
"A Vision of Misery"|"https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/a1/ad/0a/a1ad0a40-c35a-8197-8889-ed89d70d398d/source/512x512.jpg"
"Illusions"|"https://is1-ssl.mzstatic.com/image/thumb/Music6/v4/1c/07/14/1c071493-5988-0e62-b3fe-96ee78305053/source/512x512.jpg"
"Out for Blood"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/e1/0f/e0/e10fe059-1b79-1fad-46de-89bbd2278a52/source/512x512.jpg"
"Elements of Anger"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/db/72/59/db7259a4-3479-675c-8c49-9d868c299579/source/512x512.jpg"
"The Perfect Life"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/d5/bc/c2/d5bcc2e6-efa0-edd4-3b8b-6d7ae5b6db17/source/512x512.jpg"
"Warriors of the Son (The Originals - One) - EP"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/00/9d/11/009d1122-63e9-ffdc-b211-538d5f1ed9bb/source/512x512.jpg"
